num_dept;nom_dept;groupement;centre;adresse
17;Charente-maritime;GROUPEMENT SUD;CS MONTGUYON;4 Place du Champs de Foire 17270 MONTGUYON
17;Charente-maritime;GROUPEMENT SUD;CS MONTLIEU LA GARDE;42 Avenue de la République 17210 MONTLIEU LA GARDE
17;Charente-maritime;GROUPEMENT SUD;CS SAINT AIGULIN;Place de Verdun 17360 SAINT AIGULIN
17;Charente-maritime;GROUPEMENT SUD;CS SAINT FORT SUR GIRONDE;38 rue de Stade 17240 SAINT FORT SUR GIRONDE
17;Charente-maritime;GROUPEMENT SUD;CS SAINT GENIS DE SAINTONGE;100 Avenue de Bordeaux 17240 SAINT GENIS DE SAINTONGE
17;Charente-maritime;GROUPEMENT SUD;CS SAINT PALAIS SUR MER;8 rue Raoul Soulard 17420 SAINT PALAIS SUR MER
17;Charente-maritime;GROUPEMENT SUD;CS SAUJON;2, Route de l'Ilatte 17600 SAUJON
17;Charente-maritime;GROUPEMENT SUD;CS LA TREMBLADE;22 rue des Brassons 17390 LA TREMBLADE
17;Charente-maritime;GROUPEMENT SUD;CPI BUSSAC-FORÊT;44 route de Blaye 17210 BUSSAC-FORÊT
17;Charente-maritime;GROUPEMENT SUD;CPI MORTAGNE-SUR-GIRONDE;21 Grand Rue 17120 MORTAGNE-SUR-GIRONDE
18;Cher;GROUPEMENT CENTRE;CSP BOURGES DANJONS;230 rue Louis Mallet 18000 BOURGES
18;Cher;GROUPEMENT CENTRE;CSP BOURGES GIBJONCS;112 avenue de Lattre de Tassigny 18000 BOURGES GIBJONCS
18;Cher;GROUPEMENT CENTRE;CS AVORD;rue des alouettes 18520 AVORD
18;Cher;GROUPEMENT CENTRE;CS BAUGY;place du champ de foire 18800 BAUGY
18;Cher;GROUPEMENT CENTRE;CS CHAROST;59, avenue du 8 mai le Grand Faubourg 18290 CHAROST
18;Cher;GROUPEMENT CENTRE;CS HENRICHEMONT;route de Menetou 18250 HENRICHEMONT
18;Cher;GROUPEMENT CENTRE;CS LES AIX - RIANS;chemin des groseilles 18220 LES AIX D'ANGILLON
18;Cher;GROUPEMENT CENTRE;CS LERE;rue Augsburger 18240 LERE
18;Cher;GROUPEMENT CENTRE;CS LEVET;rue des Ecoles 18340 LEVET
18;Cher;GROUPEMENT CENTRE;CPI MENETOU-SALON;rue du Champs de la Dame 18510 MENETOU-SALON
18;Cher;GROUPEMENT CENTRE;CS SAVIGNY EN SANCERRE;9 rue du stade 18240 SAVIGNY EN SANCERRE
18;Cher;GROUPEMENT CENTRE;CS SANCERGUES;route de Bourges 18140 SANCERGUES
18;Cher;GROUPEMENT CENTRE;CS VAILLY SUR SAULDRE;1 boulevard de la République 18300 VAILLY SUR SAULDRE
18;Cher;GROUPEMENT CENTRE;CS VEAUGUES;chemin des champs de Veaugues 18300 VEAUGUES
18;Cher;GROUPEMENT CENTRE;CPI BRECY;rue Saint-Firmin 18800 BRECY
18;Cher;GROUPEMENT CENTRE;CPI HERRY;1, rue de Garenne 18140 HERRY
18;Cher;GROUPEMENT CENTRE;CPI LUNERY;rue Emile Zola 18400 LUNERY
18;Cher;GROUPEMENT CENTRE;CPI PLAIMPIED GIVAUDINS;impasse Van Gogh 18340 PLAIMPIED GIVAUDINS
18;Cher;GROUPEMENT CENTRE;CPI SANTRANGES;route de Vailly-sur-Sauldre 18240 SANTRANGES
18;Cher;GROUPEMENT CENTRE;CPI SENS BEAUJEU;chemin rural du Château 18300 SENS BEAUJEU
18;Cher;GROUPEMENT CENTRE;CS SAINT FLORENT SUR CHER;28 rue Jean Moulin 18400 SAINT FLORENT SUR CHER
18;Cher;GROUPEMENT CENTRE;CS SAINT MARTIN D'AUXIGNY;route de Quantilly 18110 SAINT MARTIN D'AUXIGNY
18;Cher;GROUPEMENT CENTRE;CS SANCERRE;330 rempart des augustins 18300 SANCERRE
18;Cher;GROUPEMENT CENTRE;CPI SOULANGIS;3, route de Parassy 18220 SOULANGIS
18;Cher;GROUPEMENT CENTRE;CPI SAINTE-SOLANGE;rue des Aubées 18220 SAINTE-SOLANGE
18;Cher;GROUPEMENT SUD;CSP SAINT-AMAND MONTROND;rue du pré Morin 18200 SAINT-AMAND MONTROND
18;Cher;GROUPEMENT SUD;CS BLET;rue du gouffre 18350 BLET
18;Cher;GROUPEMENT SUD;CS LA GUERCHE SUR L'AUBOIS;13, rue Jean Conte 18150 LA GUERCHE SUR L'AUBOIS
18;Cher;GROUPEMENT SUD;CS CHARENTON DU CHER;2 rue des Pérons 18210 CHARENTON DU CHER
18;Cher;GROUPEMENT SUD;CS LIGNIERES;Avenue de Verdun 18160 LIGNIERES
18;Cher;GROUPEMENT SUD;CS NERONDES;45 route de Bourges 18350 NERONDES
18;Cher;GROUPEMENT SUD;CS LE CHATELET EN BERRY;route de Chateaumeillant RD 3 18170 LE CHATELET EN BERRY
18;Cher;GROUPEMENT SUD;CS PREVERANGES;Bourg 18370 PREVERANGES
18;Cher;GROUPEMENT SUD;CS CHEZAL-BENOIT;21, route de Dampierre 18160 CHEZAL-BENOIT
18;Cher;GROUPEMENT SUD;CS CULAN;51 route de Saint Amand 18270 CULAN
18;Cher;GROUPEMENT SUD;CS DUN SUR AURON;place du Champ de Foire 18130 DUN SUR AURON
18;Cher;GROUPEMENT SUD;CS SAULZAIS LE POTIER - EPINEUIL;route d'Urcay 18360 SAULZAIS LE POTIER
18;Cher;GROUPEMENT SUD;CPI BANNEGON;route départementale 41 18210 BANNEGON
18;Cher;GROUPEMENT SUD;CS CHATEAUMEILLANT;avenue de la Gare 18370 CHATEAUMEILLANT
18;Cher;GROUPEMENT SUD;CS CHATEAUNEUF SUR CHER;place des promenades 18190 CHATEAUNEUF SUR CHER
18;Cher;GROUPEMENT SUD;CS SANCOINS;rue Jacques Rétif 18600 SANCOINS
18;Cher;GROUPEMENT SUD;CS JOUET SUR L'AUBOIS;route de Nevers RD 920 18320 JOUET SUR L'AUBOIS
18;Cher;GROUPEMENT NORD;CSP VIERZON;102 avenue du 8 mai 1945 18100 VIERZON
18;Cher;GROUPEMENT NORD;CS ARGENT SUR SAULDRE;Rue Théophile Pellé 18410 ARGENT SUR SAULDRE
18;Cher;GROUPEMENT NORD;CS SOLOGNE 18;avenue de la gare route départementale 234 18410 SOLOGNE 18
18;Cher;GROUPEMENT NORD;CS GRACAY;rue des Bleuets 18310 GRACAY
18;Cher;GROUPEMENT NORD;CS NEUVY SUR BARANGEON;place du champ de foire 18330 NEUVY SUR BARANGEON
18;Cher;GROUPEMENT NORD;CPI BLANCAFORT;route d'Argent 18410 BLANCAFORT
18;Cher;GROUPEMENT NORD;CS LA CHAPELLE D'ANGILLON;2, avenue Alain Fournier 18380 LA CHAPELLE D'ANGILLON
18;Cher;GROUPEMENT NORD;CS FOECY;21, rue Gaston Cornavin 18500 FOECY
18;Cher;GROUPEMENT NORD;CPI MERY ES BOIS;12, rue de la Poste 18380 MERY ES BOIS
18;Cher;GROUPEMENT NORD;CS AUBIGNY SUR NERE;1 rue de la Croix Mauconseil 18700 AUBIGNY SUR NERE
18;Cher;GROUPEMENT NORD;CS MEHUN SUR YEVRE;rue Maurice Gorse 18500 MEHUN SUR YEVRE
19;Correze;GROUPEMENT SUD;CSP BRIVE-LA-GAILLARDE;14 boulevard Jean Moulin 19100 BRIVE-LA-GAILLARDE
19;Correze;GROUPEMENT SUD;CPI ALLASSAC;26 bis avenue du Midi 19240 ALLASSAC
19;Correze;GROUPEMENT SUD;CPI ARNAC POMPADOUR;31 avenue du Périgord 19230 ARNAC POMPADOUR
19;Correze;GROUPEMENT SUD;CPI AYEN;31, route de Soulet 19310 AYEN
19;Correze;GROUPEMENT SUD;CPI BEAULIEU;4 rue Emile Monbrial 19120 BEAULIEU
19;Correze;GROUPEMENT SUD;CPI BEYNAT;Le Peuch 19190 BEYNAT
19;Correze;GROUPEMENT SUD;CPI DONZENAC;20 rue du Foyer 19270 DONZENAC
19;Correze;GROUPEMENT SUD;CPI JUILLAC;Plumoiseau 19350 JUILLAC
19;Correze;GROUPEMENT SUD;CPI LUBERSAC;Route de la Prade 19210 LUBERSAC
19;Correze;GROUPEMENT SUD;CPI MEYSSAC;Versailles 19500 MEYSSAC
19;Correze;GROUPEMENT SUD;CPI OBJAT;Quartier Bridelache 19130 OBJAT
19;Correze;GROUPEMENT SUD;CPI VIGEOIS;4 lotissement de la Cote 19410 VIGEOIS
19;Correze;GROUPEMENT CENTRE;CS TULLE;Rue Evariste Galois  19000 TULLE
19;Correze;GROUPEMENT CENTRE;CPI ARGENTAT;Avenue Charles de Gaulle 19400 ARGENTAT
19;Correze;GROUPEMENT CENTRE;CPI CHAMBERET;La Valade 19370 CHAMBERET
19;Correze;GROUPEMENT CENTRE;CPI CHAMBOULIVE;Le Bourg 19450 CHAMBOULIVE
19;Correze;GROUPEMENT CENTRE;CPI CORREZE;2 rue Tisserand 19800 CORREZE
19;Correze;GROUPEMENT CENTRE;CPI EGLETONS;5, rue des Ecoles 19300 EGLETONS
19;Correze;GROUPEMENT CENTRE;CPI LAPLEAU;La Croix de la Porte 19550 LAPLEAU
19;Correze;GROUPEMENT CENTRE;CPI LE LONZAC;Le Bourg 19470 LE LONZAC
19;Correze;GROUPEMENT CENTRE;CPI MARCILLAC-LA-CROISILLE;8, route des Plages 19320 MARCILLAC-LA-CROISILLE
19;Correze;GROUPEMENT CENTRE;CPI MONTAIGNAC-SAINT-HIPPOLYTE;Place de la Mairie 19300 MONTAIGNAC-SAINT-HIPPOLYTE
19;Correze;GROUPEMENT CENTRE;CPI SAINT-PRIVAT;Rue du Ruisseau 19220 SAINT-PRIVAT
19;Correze;GROUPEMENT CENTRE;CPI SEILHAC;7, rue de la Brégeade 19700 SEILHAC
19;Correze;GROUPEMENT CENTRE;CPI SOURSAC;Le Bourg 19550 SOURSAC
19;Correze;GROUPEMENT CENTRE;CPI TREIGNAC;Place du 19 mars 1962 19260 TREIGNAC
19;Correze;GROUPEMENT CENTRE;CPI UZERCHE;Rue du champ de foire 19140 UZERCHE
19;Correze;GROUPEMENT NORD;CS USSEL;Place Verdun 19200 USSEL
19;Correze;GROUPEMENT NORD;CPI BORT-LES-ORGUES;177, rue Mermoz 19110 BORT-LES-ORGUES
19;Correze;GROUPEMENT NORD;CPI BUGEAT;2, place du champ de foire 19170 BUGEAT
19;Correze;GROUPEMENT NORD;CPI EYGURANDE;1, la Plaine 19340 EYGURANDE
19;Correze;GROUPEMENT NORD;CPI MEYMAC;9 bd des charpentiers 19250 MEYMAC
19;Correze;GROUPEMENT NORD;CPI NEUVIC;Boulevard du Pendant 19160 NEUVIC
19;Correze;GROUPEMENT NORD;CPI PEYRELEVADE;Le bourg 19290 PEYRELEVADE
19;Correze;GROUPEMENT NORD;CPI SAINT-ANGEL;3, route de Meymac 19200 SAINT-ANGEL
19;Correze;GROUPEMENT NORD;CPI SORNAC;6, rue de l'arbre de May 19290 SORNAC
21;CÔte d'or;GROUPEMENT SUD;CSP BEAUNE;2 rue Yves-Bertrand BURGALAT 21200 BEAUNE
21;CÔte d'or;GROUPEMENT SUD;CIS ARNAY LE DUC;Rue Saulnier 21230 ARNAY LE DUC
21;CÔte d'or;GROUPEMENT SUD;CIS BLIGNY SUR OUCHE;Route d'Arnay-le-Duc 21360 BLIGNY SUR OUCHE
21;CÔte d'or;GROUPEMENT SUD;CIS BRAZEY EN PLAINE;5 rue Maréchal de Lattre de Tassigny 21470 BRAZEY EN PLAINE
21;CÔte d'or;GROUPEMENT SUD;CIS LES DEUX CÔTES;24 GRANDE RUE 21700 COMBLANCHIEN
21;CÔte d'or;GROUPEMENT SUD;CIS LIERNAIS;17 rue de la Guette 21430 LIERNAIS
21;CÔte d'or;GROUPEMENT SUD;CS MEURSAULT;place Murger 21 190 MEURSAULT
21;CÔte d'or;GROUPEMENT SUD;CIS NOLAY;Avenue Carnot 21340 NOLAY
21;CÔte d'or;GROUPEMENT SUD;CIS NUITS SAINT GEORGES;4 rue de la Berchère 21700 NUITS SAINT GEORGES
21;CÔte d'or;GROUPEMENT SUD;CIS POUILLY EN AUXOIS;Route de Dijon 21320 POUILLY EN AUXOIS
21;CÔte d'or;GROUPEMENT SUD;CIS SAINT JEAN DE LOSNE;Avenue de la Gare d'Eau 21170 SAINT JEAN DE LOSNE
21;CÔte d'or;GROUPEMENT SUD;CIS SEURRE;Rue des Lombards 21250 SEURRE
21;CÔte d'or;GROUPEMENT NORD;CSP CHATILLON SUR SEINE;6 Place Marcel Pagnol 21400 CHATILLON SUR SEINE
21;CÔte d'or;GROUPEMENT NORD;CSP MONTBARD;Rue du Docteur Brunhès 21500 MONTBARD
21;CÔte d'or;GROUPEMENT NORD;CIS AISEY SUR SEINE;route de DIJON 21400 AISEY SUR SEINE
21;CÔte d'or;GROUPEMENT NORD;CIS AIGNAY LE DUC;Place Charles de Gaulle BP 17 21510 AIGNAY LE DUC
21;CÔte d'or;GROUPEMENT NORD;CIS BAIGNEUX LES JUIFS;Rue de Jours 21450 BAIGNEUX LES JUIFS
21;CÔte d'or;GROUPEMENT NORD;CIS LAIGNES;Z.I. Vraiville 21330 LAIGNES
21;CÔte d'or;GROUPEMENT NORD;CIS MONTIGNY SUR AUBE;Rue du But 21520 MONTIGNY SUR AUBE
21;CÔte d'or;GROUPEMENT NORD;CIS PRECY SOUS THIL;24 Route de Semur 21390 PRECY SOUS THIL
21;CÔte d'or;GROUPEMENT NORD;CIS BASSIN de RECEY LEUGLAY VOULAINES;Rue Magnier 21290 RECEY SUR OURCE
21;CÔte d'or;GROUPEMENT NORD;CIS ROUVRAY;1 Chemin de la Fontaine 21530 ROUVRAY
21;CÔte d'or;GROUPEMENT NORD;CIS SAULIEU;19 rue de l'Etang 21210 SAULIEU
21;CÔte d'or;GROUPEMENT NORD;CIS SEMUR EN AUXOIS;Rue du Maréchal de Lattre de Tassigny 21140 SEMUR EN AUXOIS
21;CÔte d'or;GROUPEMENT NORD;CIS TOUTRY;3 rue du Champ Merle 21460 TOUTRY
21;CÔte d'or;GROUPEMENT NORD;CIS VENAREY LES LAUMES;Avenue Jean Jaurès 21150 VENAREY LES LAUMES
21;CÔte d'or;GROUPEMENT NORD;CIS VITTEAUX;18 Route des Laumes 21350 VITTEAUX
21;CÔte d'or;GROUPEMENT CENTRE;CSP DIJON TRANSVAAL;26 rue du Transvaal 21000 DIJON
21;CÔte d'or;GROUPEMENT CENTRE;CSP DIJON NORD;83 Route d'Ahuy 21121 FONTAINE-LES-DIJON
21;CÔte d'or;GROUPEMENT CENTRE;CIS AUXONNE;Rue Sainte Colette 21130 AUXONNE
21;CÔte d'or;GROUPEMENT CENTRE;CIS DIJON EST;10 A Avenue de la République 21800 CHEVIGNY SAINT SAUVEUR
21;CÔte d'or;GROUPEMENT CENTRE;CIS FONTAINE FRANCAISE;2 rue de Beauregard 21610 FONTAINE FRANCAISE
21;CÔte d'or;GROUPEMENT CENTRE;CIS GENLIS;2 Chemin Guyot 21110 GENLIS
21;CÔte d'or;GROUPEMENT CENTRE;CIS GEVREY CHAMBERTIN;Rue du Tamisot 21220 GEVREY CHAMBERTIN
21;CÔte d'or;GROUPEMENT CENTRE;CIS GRANCEY LE CHATEAU;Allée des Tilleuls 21580 GRANCEY LE CHATEAU
21;CÔte d'or;GROUPEMENT CENTRE;CIS IS SUR TILLE;2 rue du Colombier 21120 IS SUR TILLE
21;CÔte d'or;GROUPEMENT CENTRE;CIS MIREBEAU SUR BEZE;76 Grande Rue 21310 MIREBEAU SUR BEZE
21;CÔte d'or;GROUPEMENT CENTRE;CIS PONTAILLER SUR SAONE;Rue du Faubourg Sainte Eustache 21270 PONTAILLER SUR SAONE
21;CÔte d'or;GROUPEMENT CENTRE;CIS SAINT SEINE L'ABBAYE;1 Avenue de la Gare 21440 SAINT SEINE L'ABBAYE
21;CÔte d'or;GROUPEMENT CENTRE;CIS SELONGEY;Rue de l'Eglise 21260 SELONGEY
21;CÔte d'or;GROUPEMENT CENTRE;CIS SOMBERNON;Z.A. Rue Gustave Eiffel 21540 SOMBERNON
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS BEGARD;Rue de la gare 22140 BEGARD
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS CALLAC DE BRETAGNE;Place de la mairie 22160 CALLAC DE BRETAGNE
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS CORLAY;1 Rue du Parc Corel 22320 CORLAY
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS GUINGAMP;Traou maudez 22200 SAINT-AGATHON
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS BELLE ISLE EN TERRE;Rue du Guic 22810 BELLE ISLE EN TERRE
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS BOURBRIAC;Rue Tournemine 22390 BOURBRIAC
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS GOUDELIN;20 Rue Poul Ramet 22290 GOUDELIN
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS LOGUIVY-PLOUGRAS;Quart de Lieue 22780 LOGUIVY-PLOUGRAS
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS POMMERIT-LE-VICOMTE;36 Rue de la corderie 22200 POMMERIT LE VICOMTE
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS MAEL-CARHAIX;8 Place des écoles 22340 MAEL-CARHAIX
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS ROSTRENEN;Rond-point Kerlouis 22110 PLOUGUERNEVEL
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS SAINT-NICOLAS-DU-PELEM;Cros Dom Herry 22480 SAINT-NICOLAS-DU-PELEM
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS PAIMPOL;La lande Baston 22500 PAIMPOL
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS BREHAT;Le Bourg 22870 BREHAT
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS LANVOLLON;3 bis Rue Saint-Yves 22290 LANVOLLON
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS LEZARDRIEUX;16 Rue de l'ermitage 22740 LEZARDRIEUX
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS PLEHEDEL;Rue de Cornouaille 22290 PLEHEDEL
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS PLEUBIAN;Bel Air 22610 PLEUBIAN
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS PLOUHA;Rue du 11 novembre 1918 22580 PLOUHA
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS PONTRIEUX;Rue des galeries 22260 PONTRIEUX
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS LANNION;1 Boulevard Pierre Mendès France 22300 LANNION
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS PERROS-GUIREC;Zone artisanale Kergadic 22700 PERROS-GUIREC
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS PLESTIN-LES-GREVES;1 Place Kerilly 22310 PLESTIN-LES-GREVES
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS PLOUARET;Rue du 19 mars 1962 22420 PLOUARET
22;CÔtes-d'armor;GROUPEMENT OUEST;CIS TREGUIER;Avenue du Duc Jean V 22220 TREGUIER
22;CÔtes-d'armor;GROUPEMENT CENTRE;CIS LE PERRAY;129 Rue des Vallées 22950 TREGUEUX
22;CÔtes-d'armor;GROUPEMENT CENTRE;CIS PLELO;La grenouillère 22170 PLELO
22;CÔtes-d'armor;GROUPEMENT CENTRE;CIS PLOEUC SUR LIE;Rue Jean-Baptiste Illio 22150 PLOEUC SUR LIE
22;CÔtes-d'armor;GROUPEMENT CENTRE;CIS QUINTIN;Rue du marché aux chevaux 22800 QUINTIN
22;CÔtes-d'armor;GROUPEMENT CENTRE;CIS SAINT-BRIEUC;Rue Pinot Duclos 22000 SAINT-BRIEUC
22;CÔtes-d'armor;GROUPEMENT CENTRE;CIS SAINT-CARREUC;Rue du Gué 22150 SAINT-CARREUC
22;CÔtes-d'armor;GROUPEMENT CENTRE;CIS SAINT-QUAY SUD GOELO;Rue Duguesclin 22410 SAINT-QUAY-PORTRIEUX
22;CÔtes-d'armor;GROUPEMENT CENTRE;CIS LOUDEAC;25 Rue Pavillon 22600 LOUDEAC
22;CÔtes-d'armor;GROUPEMENT CENTRE;CIS MERDRIGNAC;3 Rue chanoine le texier 22230 MERDRIGNAC
22;CÔtes-d'armor;GROUPEMENT CENTRE;CIS MUR DE BRETAGNE;Rue de la gare 22530 MUR DE BRETAGNE
22;CÔtes-d'armor;GROUPEMENT CENTRE;CIS PLEMET;Rue du champrs gauthier 22210 PLEMET
22;CÔtes-d'armor;GROUPEMENT CENTRE;CIS PLESSALA;6 Rue de Rennes 22330 PLESSALA
22;CÔtes-d'armor;GROUPEMENT CENTRE;CIS PLOUGUENAST;Impasse d'Armor 22150 PLOUGUENAST
22;CÔtes-d'armor;GROUPEMENT CENTRE;CIS PORDIC;17 Rue de l'Ic 22590 PORDIC
22;CÔtes-d'armor;GROUPEMENT CENTRE;CIS SAINT-CARADEC;12 Rue du moulin 22600 SAINT-CARADEC
22;CÔtes-d'armor;GROUPEMENT CENTRE;CIS UZEL PRES L'OUST;Rue bonne nouvelle 22460 UZEL PRES L'OUST
22;CÔtes-d'armor;GROUPEMENT EST;CIS DINAN;44 Rue Bertrand Robidou 22100 DINAN
22;CÔtes-d'armor;GROUPEMENT EST;CIS CAULNES;44 Rue de Dinan 22350 CAULNES
22;CÔtes-d'armor;GROUPEMENT EST;CIS PLANCOET;56 Rue du pont 22130 PLANCOET
22;CÔtes-d'armor;GROUPEMENT EST;CIS PLEUDIHEN SUR RANCE;22 Rue de Dinan 22690 PLEUDIHEN SUR RANCE
22;CÔtes-d'armor;GROUPEMENT EST;CIS PLOUASNE;Rue de la fontaine Saint-Jacques 22830 PLOUASNE
22;CÔtes-d'armor;GROUPEMENT EST;CIS PLUMAUGAT;Le bourg 22250 PLUMAUGAT
22;CÔtes-d'armor;GROUPEMENT EST;CIS SAINT-JACUT-DE-LA-MER;Rue de la poste 22750 SAINT-JACUT-DE-LA-MER
22;CÔtes-d'armor;GROUPEMENT EST;CIS YVIGNAC;Rue Duguesclin 22350 YVIGNAC
22;CÔtes-d'armor;GROUPEMENT EST;CIS ERQUY;17 Rue Notre Dame 22430 ERQUY
22;CÔtes-d'armor;GROUPEMENT EST;CIS LAMBALLE;5 Rue des Olympiades 22400 LAMBALLE
22;CÔtes-d'armor;GROUPEMENT EST;CIS COTE EMERAUDE;Le Houët - 22550 Matignon
22;CÔtes-d'armor;GROUPEMENT EST;CIS HENANBIHEN;Rue le flanchec 22550 HENANBIHEN
22;CÔtes-d'armor;GROUPEMENT EST;CIS HENON;Rue de l'Armel 22150 HENON
22;CÔtes-d'armor;GROUPEMENT EST;CIS JUGON LES LACS;19 Rue peite chaussée 22270 JUGON LES LACS
22;CÔtes-d'armor;GROUPEMENT EST;CIS PLEMY;Route de quengo 22150 PLEMY
22;CÔtes-d'armor;GROUPEMENT EST;CIS MONCONTOUR DE BRETAGNE;8 Rue Eperon 22510 MONCONTOUR
22;CÔtes-d'armor;GROUPEMENT EST;CIS PLENEE-JUGON;36 Rue du Général de Gaulle 22640 PLENEE-JUGON
22;CÔtes-d'armor;GROUPEMENT EST;CIS PLENEUF VAL ANDRE;Rue Pains prés 22370 PLENEUF VAL ANDRE
23;Creuse;GROUPEMENT EST;CSP GUERET;rue granderaie 23000 GUERET
23;Creuse;GROUPEMENT EST;CS AHUN;route de Limoges 23150 AHUN
23;Creuse;GROUPEMENT EST;CS AUBUSSON;23A rue Vaveix 23200 Aubusson
23;Creuse;GROUPEMENT EST;CS AUZANCES;route de Coux 23700 AUZANCES
23;Creuse;GROUPEMENT EST;CS BONNAT;29 rue grande 23220 BONNAT
23;Creuse;GROUPEMENT EST;CS BOURGANEUF;La Grange BONNYAUD 23400 BOURGANEUF
23;Creuse;GROUPEMENT EST;CS BOUSSAC;30 rue regnier 23600 BOUSSAC
23;Creuse;GROUPEMENT EST;CS BUSSIERE DUNOISE;9 rue de l'ancienne gare 23320 BUSSIERE DUNOISE
23;Creuse;GROUPEMENT EST;CS CHENERAILLES;14 route d'Ahun 23130 CHENERAILLES
23;Creuse;GROUPEMENT EST;CS CROCQ;2 rue Louis Aron 23260 CROCQ
23;Creuse;GROUPEMENT EST;CS DUN LE PALESTEL;1 rue de la Tuilerie 23800 DUN LE PALESTEL
23;Creuse;GROUPEMENT EST;CS EVAUX LES BAINS;Route du Stade 23110 EVAUX LES BAINS
23;Creuse;GROUPEMENT EST;CS FAUX LA MONTAGNE;Le Bourg 23340 FAUX LA MONTAGNE
23;Creuse;GROUPEMENT EST;CS FELLETIN;Route d'Arfeuille 23500 FELLETIN
23;Creuse;GROUPEMENT EST;CS GENOUILLAC;10, vieille Route 23350 GENOUILLAC
23;Creuse;GROUPEMENT EST;CS GOUZON;Rue basse 23230 GOUZON
23;Creuse;GROUPEMENT EST;CS LA COURTINE;rue deux Frères 23100 LA COURTINE
23;Creuse;GROUPEMENT EST;CS LA SOUTERRAINE;2 avenue Jean JAURES 23300 LA SOUTERRAINE
23;Creuse;GROUPEMENT EST;CS LE GRAND-BOURG;10 rue du manoir 23240 LE GRAND-BOURG
23;Creuse;GROUPEMENT EST;CS MEASNES;26 rue du stade 23360 MEASNES
23;Creuse;GROUPEMENT EST;CS MERINCHAL;la Peyrousse 23420 MERINCHAL
23;Creuse;GROUPEMENT EST;CS PONTARION;4 chemin  Perrières 23250 PONTARION
23;Creuse;GROUPEMENT EST;CS ROYERE DE VASSIVIERE;Rue Camille Benassy 23460 ROYERE DE VASSIVIERE
23;Creuse;GROUPEMENT EST;CS VALLIERE;Champ de foire 23120 VALLIERE
23;Creuse;GROUPEMENT EST;CPI CHAMBPON SUR VOUEIZE;3 et 5 place Delamare 23170 CHAMBON SUR VOUEIZE
23;Creuse;GROUPEMENT EST;CPI CHATELUS MALVALEIX;60 rue de la Marche 23270 CHATELUS-MALVALEIX
23;Creuse;GROUPEMENT EST;CPI CLUGNAT;7 rue Jules Ferry 23270 CLUGNAT
23;Creuse;GROUPEMENT EST;CPI DONTREIX;Le bourg 23700 DONTREIX
23;Creuse;GROUPEMENT EST;CPI PEYRAT LA NONIERE;1 route de Chénérailles 23130 PEYRAT LA NONIERE
24;Dordogne;GROUPEMENT CENTRE NORD;CIS BRANTOME;Allée Henri IV 24310 BRANTOME
24;Dordogne;GROUPEMENT CENTRE NORD;CIS CUBJAC;Le Bourg 24640 CUBJAC
24;Dordogne;GROUPEMENT CENTRE NORD;CIS EXCIDEUIL;Rue A. Grandcoing 24160 EXCIDEUIL
24;Dordogne;GROUPEMENT CENTRE NORD;CIS LANOUAILLE;Rue Lavoir 24270 LANOUAILLE
24;Dordogne;GROUPEMENT CENTRE NORD;CIS LA COQUILLE;Square Jean Jaures 24450 LA COQUILLE
24;Dordogne;GROUPEMENT CENTRE NORD;CIS SAINT-ASTIER;ZA LA Borie 24110 SAINT-ASTIER
24;Dordogne;GROUPEMENT CENTRE NORD;CIS THIVIERS;Avenue Dujarric de la Rivière 24800 THIVIERS
24;Dordogne;GROUPEMENT CENTRE NORD;CIS VERGT;Avenue des anciens combattants 24380 VERGT
24;Dordogne;GROUPEMENT CENTRE NORD;CIS ABJAT SUR BANDIAT;Le Bourg 24300 ABJAT SUR BANDIAT
24;Dordogne;GROUPEMENT CENTRE NORD;CIS JAVERLHAC;Avenue de la Gare 24300 JAVERLHAC
24;Dordogne;GROUPEMENT CENTRE NORD;CIS MAREUIL SUR BELLE;Rue Vassal 24340 MAREUIL SUR BELLE
24;Dordogne;GROUPEMENT CENTRE NORD;CIS NONTRON;12, Rue du 19 mars 1962 24300 NONTRON
